score,stake,suspicion,param_id,node_id,layer,parameter,value,unit,species,source_ref,self_declared,signals
6,3,2,p_61965c9392,acan_related_short_stature,L11,families with early-onset osteoarthritis,12/20,families,human,gkourogianni2017,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_8836720b08,acan_related_short_stature,L11,families with intervertebral disc disease,9/20,families,human,gkourogianni2017,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_3d505113e2,acan_related_short_stature,L11,individuals in the cohort,103,individuals,human,gkourogianni2017,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_fd1cf48b59,acan_related_short_stature,L11,adult height in three independently exome-sequenced ACAN families,-2.3 to -4.2,SDS,human,nilsson2014_2,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_af0f52140f,acan_related_short_stature,L11,effect of Acan heterozygosity on chondrocyte proliferation,0,detectable change,mouse,bendre2025,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_21084e5ae1,acan_related_short_stature,L11,treatment-naive ACAN-deficient children in the prospective rhGH study,10,children,human,muthuvel2024,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_69eaf04e75,apoptosis_at_fusion,L7,TUNEL-positive chondrocytes in the human fusing growth plate,0,cells detected,human,emons2009,False,contradiction|unread_source|sole_source
6,3,2,p_fb2158ad60,apoptosis_at_fusion,L7,pro-apoptotic proteins detected in the human fusing growth plate,Bad only (Bax and cleaved caspase-3 not ,immunohistochemical dete,human,emons2009,False,contradiction|unread_source|sole_source
6,3,2,p_74ac940247,aromatase_deficiency_human,L11,index siblings in the defining aromatase deficiency report,2,individuals,human,morishima1995,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_6fba1dbd89,aromatase_inhibitor_anastrozole,L12,"adult height SDS adjusted for target height, anastrozole plus rhGH",0.81,SDS,human,cui2025,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_5bbf48ee47,aromatase_inhibitor_letrozole,L12,"adult height SDS adjusted for target height, letrozole plus rhGH",0.60,SDS,human,cui2025,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_6f8475b195,bony_bridge_formation,L7,"bony bridge number, wild-type mouse tibial growth plate",495,bridges,mouse,samvelyan2022,False,contradiction|unread_source|sole_source
6,3,2,p_98043bc100,bony_bridge_formation,L7,"bony bridge number, Socs2-/- mouse tibial growth plate",187,bridges,mouse,samvelyan2022,False,contradiction|unread_source|sole_source
6,3,2,p_7daac420de,bony_bridge_formation,L7,"bony bridge density, Socs2-/- versus wild-type",14.4 versus 1.2,bridges per unit area (s,mouse,samvelyan2022,False,contradiction|unread_source|sole_source
6,3,2,p_969a70de14,chondrocyte_cluster,L1,proportion of embryonic clones that are clusters,majority (>80% of doublets not stacked),% of doublets,mouse,rubin2024,False,contradiction|unread_source|sole_source
6,3,2,p_a2d1fc8800,chondrocyte_cluster,L1,complete rotations within postnatal clusters,"15.5 (distal femur), 17.3 (proximal tibi",% of divisions,mouse,rubin2024,False,contradiction|unread_source|sole_source
6,3,2,p_a51221c67b,cnp_analog_pk_challenge,L12,"mean apparent plasma half-life, vosoritide",21.0-27.9,minutes,human,fda_voxzogo_label_2025,False,contradiction|unread_source|sole_source
6,3,2,p_b7d386a5b4,cnp_analog_pk_challenge,L12,"placebo-controlled AGV gain, vosoritide vs navepegritide",1.57 vs 1.49,cm/yr,human,nct05598320,False,contradiction|unread_source|sole_source
6,3,2,p_33074bb563,cnp_analog_pk_challenge,L12,"pooled class effect on AGV, CNP analogues",1.36,cm/yr,human,kamrulhasan2026,False,contradiction|unread_source|sole_source
6,3,2,p_5ec7a60a61,col10a1_gene,L8,"height Z-score, COL10A1 missense (dominant-negative) variants",-3.62,SDS,human,meng2025,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_9ca8de3b9a,col10a1_gene,L8,"height Z-score, COL10A1 truncating (haploinsufficiency) variants",-1.99,SDS,human,meng2025,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_acb1b303c0,col10a1_gene,L8,"age at onset, NC1-domain variants",12,months,human,meng2025,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_71f95b9e64,col10a1_gene,L8,"age at onset, non-NC1-domain variants",72,months,human,meng2025,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_02a6181043,collagen_fibril_stoichiometry,L5,"Collagen II mass fraction of fibrillar collagen, young growth cartilage",<=80,% of fibrillar collagen,bovine,eyre2002,False,contradiction|unread_source|sole_source
6,3,2,p_8fb58e376f,collagen_fibril_stoichiometry,L5,Diameter of reconstituted heterotypic II/IX/XI fibrils,~20,nm,in_vitro_animal_cell,blaschke2000,False,contradiction|unread_source|sole_source
6,3,2,p_7bde587fee,collagen_fibril_stoichiometry,L5,Fibril diameter of adult permanent cartilage versus growth plate/fetal cartilage,30-200 vs <25,nm,multiple,keene1995,False,contradiction|unread_source|sole_source
6,2,3,p_c75e19ede2,column_density,L1,"direction of cartilage septae number change with age, proliferative zone",decreasing,qualitative,human,byers2000,False,grade_A_B|no_dispersion|sole_source
6,2,3,p_a8c157af37,column_density,L1,"change in cartilage septae number with age, hypertrophic zone",no significant change,qualitative,human,byers2000,False,grade_A_B|no_dispersion|sole_source
6,3,2,p_c4bc2f3628,cyp19a1_gene,L8,"GH response to GHRH plus arginine, aromatase-deficient men",severely impaired,qualitative,human,rochira2010,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_755c939466,dutch_hunger_winter,L10,birthweight variance explained by polygenic index in unexposed controls,14,%,human,taeubert2026,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_f3c25ec770,dutch_hunger_winter,L10,"adult height deficit 40 years after the 1984-85 Great Ethiopian Famine, vs matched control",-1.4,cm,human,abera2026,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_660910f84a,dutch_hunger_winter,L10,adult height deficit vs post-famine-born controls,-2.4,cm,human,abera2026,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_d280d48392,esr1_gene,L8,"adult height, homozygous ESR1 disruptive mutation (male)",204,cm,human,smith1994,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_25cf4141dc,esr1_gene,L8,"lumbar spine bone mineral density, same patient",0.745,g/cm2,human,smith1994,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_279d8710a5,esr1_gene,L8,epiphyseal closure status,incomplete,qualitative,human,smith1994,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_0ef9ddae5c,estradiol_hormone,L4,"EC50 for half-maximal pubertal growth acceleration, morning 17beta-estradiol",20,pmol/L,human,albin2012,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_12b23a724d,estradiol_hormone,L4,"EC50 for 50% increase in growth velocity, morning 17beta-estradiol",6.5,pmol/L,human,albin2013,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_df27b7dc86,estradiol_hormone,L4,serum estradiol above which <25% of potential pubertal growth remains,10-51,pmol/L,human,albin2012,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_0c9807ea09,estrogen_gh_axis_amplification,L4,"increase in overnight basal, pulsatile and total GH secretion with estradiol addback",60-70,%,human,roelfsema2018,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_77677755f8,estrogen_gh_axis_amplification,L4,attenuation by estradiol of rhIGF-I suppression of pulsatile GH secretion,significant attenuation,P value,human,veldhuis2008,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_cb0fb533cf,estrogen_receptor_alpha,L4,tibial length in old female ERalpha-null vs wild-type mice,+8.3,%,mouse,brjesson2012,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_f002f1e04f,estrogen_receptor_alpha,L4,growth plate height in old female ERalpha-null vs wild-type mice,+18,%,mouse,brjesson2012,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_5d5fbefeb4,estrogen_receptor_alpha,L4,tibial length in old female ERalphaAF-1-null vs wild-type mice,-4.9,%,mouse,brjesson2012,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_3901e5360e,estrogen_receptor_alpha,L4,"adult height, human homozygous ESR1 disruptive mutation",204,cm,human,smith1994,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_6488e1b403,estrogen_receptor_alpha,L4,"lumbar spine bone mineral density, same patient",0.745,g/cm2,human,smith1994,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_39e24aed30,evc_evc2_complex,L3,Congenital cardiac defect frequency in Ellis-van Creveld syndrome,60,% of affected individual,human,ruizperez2000,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_d26806da23,gdf5_protein,L3,Effect of GDF5-UQCC region height allele (rs143384/rs6060369 region) on adult stature,~0.4,cm per allele,human,sanna2008,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_62b3e6abd8,gh_receptor,L4,hepatic GHR and plasma GHBP response to the pulsatile component of a patterned GH infusion,0,fold change (no response,rat,gevers1996,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_a1d34d825c,gh_secretion_pulsatility,L4,GH secretory bursts per 24 h,13.7-13.8,bursts/24 h,human,van2016,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_4a51e509c9,gh_secretion_pulsatility,L4,basal (non-pulsatile) GH secretion,14.5-26.9,mU/L per 24 h,human,van2016,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_805b7dcd53,gh_secretion_pulsatility,L4,pulsatile GH secretion,151-191,mU/L per 24 h,human,van2016,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_5558b37b88,gh_secretion_pulsatility,L4,approximate entropy (ApEn) of the 24-h GH series,0.45-0.66,dimensionless,human,van2016,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_f25625cee1,gh_secretion_pulsatility,L4,sampling interval used for deconvolution of overnight GH in adolescents,10,min,human,genty2022,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_9a864abdf2,gh_secretion_pulsatility,L4,body weight gain from added pulsatile vs added continuous GH at matched extra dose,2.1 vs 1.1,g/day,rat,gevers1996,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_992b171f18,ghr_gene,L8,"adult height deficit, homozygous GHR loss of function (Laron syndrome)",-4 to -10,SDS,human,laron2015,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_185215d510,growth_hormone,L4,"GH secretory burst frequency, 24 h",13.7-13.8,bursts/24 h,human,van2016,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_b434018d9e,growth_hormone,L4,total 24-h GH secretion,172-238,mU/L per 24 h,human,van2016,False,grade_A_B|screen|unread_source|sole_source
6,2,3,p_8834cf43bb,growth_plate,L1,age at which growth plate zone heights change most steeply,0-1,years postnatal,human,byers2000,False,grade_A_B|no_dispersion|sole_source
6,2,3,p_b2e16546fa,growth_plate_height,L1,direction of zone height change with age,decreasing,qualitative,human,byers2000,False,grade_A_B|no_dispersion|sole_source
6,2,3,p_d2015e8eea,growth_plate_height,L1,utility of growth plate height as an estimator of linear growth rate,limited,qualitative,rat,hunziker1989,False,grade_A_B|no_dispersion|sole_source
6,2,3,p_2e4a418d4c,growth_velocity_curve,L9,"age at peak height velocity, boys",13.55,years,human,galvo2025,False,grade_A_B|no_dispersion|unread_source
6,2,3,p_d15f77d4b8,growth_velocity_curve,L9,"peak height velocity, girls",8.38,cm/yr,human,galvo2025,False,grade_A_B|no_dispersion|unread_source
6,2,3,p_0247757c04,growth_velocity_curve,L9,"age at peak height velocity, girls",11.30,years,human,galvo2025,False,grade_A_B|no_dispersion|unread_source
6,3,2,p_dbfa0bd90e,gymnastics_stature_effect,L6,"peak height velocity, gymnasts vs swimmers",5.48 vs 8.0,cm/yr,human,theintz1993,False,contradiction|unread_source|sole_source
6,3,2,p_95b0829543,gymnastics_stature_effect,L6,"sitting height / leg length ratio, gymnasts vs swimmers",1.054 vs 1.100,ratio,human,theintz1993,False,contradiction|unread_source|sole_source
6,3,2,p_4a9d1713b0,gymnastics_stature_effect,L6,height SDS trajectory in gymnasts over follow-up,-0.747,correlation coefficient ,human,theintz1993,False,contradiction|unread_source|sole_source
6,3,2,p_586f9f27ea,gymnastics_stature_effect,L6,"peripubertal sitting height velocity, advanced vs intermediate training",2.3 vs 3.1,cm/yr,human,daly2005,False,contradiction|unread_source|sole_source
6,3,2,p_f2eda4c017,gymnastics_stature_effect,L6,gymnasts with growth faltering (height velocity <4.5 cm/yr),>35,% of pre- and peripubert,human,daly2005,False,contradiction|unread_source|sole_source
6,3,2,p_9a10725d65,hdac4_protein,L3,Brachydactyly type E frequency in 2q37 deletion (HDAC4 haploinsufficiency),48,% of individuals,human,le2019,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_50515c3ba8,hdac4_protein,L3,Dysmorphic craniofacial features in 2q37 deletion,86,% of individuals,human,le2019,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_b7567be995,height_gwas,L8,independent genome-wide-significant SNPs,12111,SNPs,human,yengo2022,False,contradiction|unread_source|sole_source
6,3,2,p_2e716c2a7c,height_gwas,L8,height variance explained by the first 20 GWAS loci,3,%,human,weedon2008,False,contradiction|unread_source|sole_source
6,3,2,p_a56255870a,height_gwas,L8,"phenotypic variance explained, non-European ancestries",10-20,%,human,yengo2022,False,contradiction|unread_source|sole_source
6,3,2,p_a5784f0f34,hox_code_limb,L0,metacarpal bone elongation rate as fraction of proximal tibial rate,49,% of tibial rate,mouse,lui2018,False,contradiction|unread_source|sole_source
6,3,2,p_650458d0db,hox_code_limb,L0,metacarpal chondrocyte proliferation rate per column as fraction of tibial,46,% of tibial rate,mouse,lui2018,False,contradiction|unread_source|sole_source
6,3,2,p_c602d74c7a,human_growth_plate_biobank,L13,range of donor numbers per human growth plate tissue study,1-24,donors,human,human_gp_donor_census_20260805,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_70d21f7d43,human_growth_plate_tissue_scarcity,L13,distinct donors contributing fetal or perinatal autopsy growth plate,157,donors,human,human_gp_donor_census_20260805,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_bf47b36f97,human_growth_plate_tissue_scarcity,L13,human growth plates examined histologically at or immediately before fusion,2,plates,human,human_gp_donor_census_20260805,False,grade_A_B|screen|unread_source|sole_source
6,2,3,p_6dd69b03df,hypertrophic_zone,L1,duration of the hypertrophic phase,2,days,rat,hunziker1989,False,grade_A_B|no_dispersion|sole_source
6,2,3,p_1432d3769e,hypertrophic_zone,L1,direction of hypertrophic zone height change with age,decreasing,qualitative,human,byers2000,False,grade_A_B|no_dispersion|sole_source
6,2,3,p_b1f5033d74,hypertrophic_zone,L1,cartilage septae number in hypertrophic zone across age,no significant change,qualitative,human,byers2000,False,grade_A_B|no_dispersion|sole_source
6,3,2,p_204b9d194e,hypochondroplasia,L11,share of hypochondroplasia caused by FGFR3 Asn540Lys,50-70,percent,human,bellus1995,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_44f9ca19b3,hypochondroplasia,L11,N540K frequency among reported hypochondroplasia cases,60-70,percent,human,kim2023,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_c9e9886ec3,hypochondroplasia,L11,patients in the largest single-genotype (N540K) clinical series located,20,patients,human,kim2023,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_1dc1d092c9,hypochondroplasia,L11,genu varum frequency in N540K hypochondroplasia,55.0,percent,human,kim2023,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_e8841b2a4a,hypochondroplasia,L11,macrocephaly frequency in N540K hypochondroplasia,45.0,percent,human,kim2023,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_62688c998a,hypoxia_necrosis_at_fusion,L7,ultrastructural signs of apoptosis or autophagy in human growth plates including the fusin,none detected,electron microscopy,human,emons2009,False,contradiction|unread_source|sole_source
6,3,2,p_e98e45fde1,igf1_gene,L8,adult height change per 1 SD genetically predicted serum IGF-1,0.09,SD,human,de2026,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_856c2f10e3,igf1_gh_combination_therapy,L12,"year-1 mean height velocity, rhGH 45 ug/kg/day alone",9.3,cm/yr,human,nct00572156,False,grade_A_B|screen|unread_source|sole_source
6,3,2,p_6b98602274,igf1_gh_combination_therapy,L12,"year-1 mean height velocity, rhGH 45 plus rhIGF-1 150 ug/kg/day",11.2,cm/yr,human,nct00572156,False,grade_A_B|screen|unread_source|sole_source
